경매번호,주소지,x,y,종류,면적,감정가,입찰가,입찰일,링크,크기,건물 면적,토지 면적,대지권 면적
2022 타경 107293(3),서울 구로구 개봉동 321-15 다원아트빌 4층 402호,126.85253812766,37.49301415603,다세대/빌라,건물 21.6㎡(6.53평) / 대지권 13.1㎡(3.96평),"182,000,000","145,600,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=104_20220107293_003"">link</a>",10,6.53,0.0,3.96
2022 타경 107293(4),서울 양천구 신정동 923-20 동광팰리스 4층 403호,126.85436824574,37.525416798767,다세대/빌라,건물 25.96㎡(7.85평) / 대지권 16.7㎡(5.05평),"220,000,000","176,000,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=104_20220107293_004"">link</a>",10,7.85,0.0,5.05
2022 타경 107384 ,경남 창원시 성산구 대원동 83 원종합물류내 보관,0.0,0.0,차량,"국산(기아), 기타 천하 사다리차2012년식 196,044㎞ 수동 경유 ","21,000,000","13,440,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=B01_20220107384_001"">link</a>",10,0.0,0.0,0.0
2022 타경 107385,서울 강서구 화곡동 29-22 다인홈타운 5층 502호,126.84847414343,37.54718222312,다세대/빌라,건물 27.51㎡(8.32평) / 대지권 15.7㎡(4.75평),"213,000,000","109,056,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=104_20220107385_001"">link</a>",10,8.32,0.0,4.75
2022 타경 107592,충남 천안시 서북구 성정동 710-10 지하 1층 비01호,127.13742327253,36.817318247768,다세대/빌라,건물 49.06㎡(14.84평) / 대지권 32.53㎡(9.84평),"92,000,000","64,400,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=402_20220107592_001"">link</a>",10,14.84,0.0,9.84
2022 타경 107637(1),서울 양천구 신월동 86-4 에스케이이팰리스 3층 306호,126.83386524322,37.536965610002,다세대/빌라,건물 28.19㎡(8.53평) / 대지권 12.2㎡(3.69평),"244,000,000","195,200,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=104_20220107637_001"">link</a>",10,8.53,0.0,3.69
2022 타경 107637(2),서울 양천구 신월동 86-4 에스케이이팰리스 3층 303호,126.83386524322,37.536965610002,다세대/빌라,건물 28.12㎡(8.51평) / 대지권 12.2㎡(3.69평),"239,000,000","191,200,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=104_20220107637_002"">link</a>",10,8.51,0.0,3.69
2022 타경 107941,서울 강서구 화곡동 504-32 정원주택 5층 501호,126.86073794294,37.536657076641,다세대/빌라,건물 26.57㎡(8.04평) / 대지권 14.8㎡(4.48평),"201,000,000","102,912,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=104_20220107941_001"">link</a>",10,8.04,0.0,4.48
2022 타경 108104,서울 강서구 화곡동 410-23 1층 101호,126.84836696967,37.537968742175,다세대/빌라,건물 23.63㎡(7.15평) / 대지권 13.9㎡(4.2평),"198,000,000","101,376,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=104_20220108104_001"">link</a>",10,7.15,0.0,4.2
2022 타경 108470,서울 강서구 화곡동 978-22 4층 401호,126.84925769039,37.549531496873,다세대/빌라,건물 61.95㎡(18.74평) / 대지권 30.4㎡(9.2평),"295,000,000","236,000,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=104_20220108470_001"">link</a>",10,18.74,0.0,9.2
2022 타경 108496,충남 천안시 서북구 차암동 442 이편한세상스마일시티 104동 14층 1404호,127.10362807161,36.843910397879,아파트,건물 84.86㎡(25.67평) / 대지권 56.5㎡(17.09평),"399,000,000","195,510,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=402_20220108496_001"">link</a>",10,25.67,0.0,17.09
2022 타경 108715,서울 강서구 화곡동 410-23 2층 203호,126.84836696967,37.537968742175,다세대/빌라,건물 19.96㎡(6.04평) / 대지권 11.7㎡(3.54평),"212,000,000","135,680,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=104_20220108715_001"">link</a>",10,6.04,0.0,3.54
2022 타경 109000,충남 천안시 동남구 성남면 봉양리 산 75-3,127.25429838055,36.69596500074,임야,토지 33620㎡(10170.05평),"262,236,000","128,496,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=402_20220109000_001"">link</a>",10,0.0,10170.05,0.0
2022 타경 109107,서울 금천구 시흥동 827-3 신흥뜨란채 4층 404호,126.90921418671,37.452024801121,다세대/빌라,건물 28.66㎡(8.67평) / 대지권 16.4㎡(4.96평),"242,000,000","154,880,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=104_20220109107_001"">link</a>",10,8.67,0.0,4.96
2022 타경 109161(1),충남 천안시 서북구 신당동 468-7 대일아파트 102동 2층 204호,127.15551623664,36.863114937394,아파트,건물 62.39㎡(18.87평),"74,000,000","51,800,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=402_20220109161_001"">link</a>",10,18.87,0.0,0.0
2022 타경 109161(2),충남 천안시 서북구 신당동 468-7 대일아파트 102동 2층 205호,127.15551623664,36.863114937394,아파트,건물 62.39㎡(18.87평),"74,000,000","51,800,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=402_20220109161_002"">link</a>",10,18.87,0.0,0.0
2022 타경 109161(3),충남 천안시 서북구 신당동 468-7 대일아파트 102동 3층 303호,127.15551623664,36.863114937394,아파트,건물 62.39㎡(18.87평),"75,000,000","52,500,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=402_20220109161_003"">link</a>",10,18.87,0.0,0.0
2022 타경 109161(4),충남 천안시 서북구 신당동 468-7 대일아파트 102동 7층 705호,127.15551623664,36.863114937394,아파트,건물 62.39㎡(18.87평),"76,000,000","53,200,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=402_20220109161_004"">link</a>",10,18.87,0.0,0.0
2022 타경 109169,서울 영등포구 영등포동1가 75-4 메트로가든 12층 1207호,126.91347998937,37.517747897084,아파트,건물 12.05㎡(3.65평) / 대지권 4.9㎡(1.48평),"136,000,000","87,040,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=104_20220109169_001"">link</a>",10,3.65,0.0,1.48
2022 타경 109435(1),서울 강서구 공항동 680-9 유원펠리체 6층 603호,126.81399726602,37.555412570278,다세대/빌라,건물 37.77㎡(11.43평) / 대지권 22.9㎡(6.93평),"281,000,000","224,800,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=104_20220109435_001"">link</a>",10,11.43,0.0,6.93
2022 타경 109435(2),서울 강서구 화곡동 24-113 3층 303호,126.84676898395,37.545604987748,다세대/빌라,건물 29.27㎡(8.85평) / 대지권 9.4㎡(2.84평),"227,000,000","181,600,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=104_20220109435_002"">link</a>",10,8.85,0.0,2.84
2022 타경 109435(3),서울 강서구 화곡동 105-255 모노5차 2층 202호,126.84273958413,37.539652197645,다세대/빌라,건물 44.92㎡(13.59평) / 대지권 25.3㎡(7.65평),"278,000,000","222,400,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=104_20220109435_003"">link</a>",10,13.59,0.0,7.65
2022 타경 109435(4),서울 강서구 화곡동 806-5 보노하우스 6층 604호,126.86165933542,37.533871726857,다세대/빌라,건물 20.34㎡(6.15평) / 대지권 12.4㎡(3.75평),"190,000,000","152,000,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=104_20220109435_004"">link</a>",10,6.15,0.0,3.75
2022 타경 109435(5),서울 강서구 화곡동 424-39 에이엔캐슬 7층 702호,126.84108575274,37.531673252482,다세대/빌라,건물 29.48㎡(8.92평) / 대지권 18.2㎡(5.51평),"234,000,000","187,200,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=104_20220109435_005"">link</a>",10,8.92,0.0,5.51
2022 타경 109437,충남 천안시 서북구 두정동 1413 3층 305호,127.14354161146,36.830845667129,아파트,건물 22.94㎡(6.94평) / 대지권 8.2㎡(2.48평),"80,000,000","56,000,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=402_20220109437_001"">link</a>",10,6.94,0.0,2.48
2022 타경 109475,충남 아산시 배방읍 세교리 424-9 신라아파트 103동 3층 301호,127.09448182958,36.781041227155,아파트,건물 59.34㎡(17.95평) / 대지권 30.8㎡(9.32평),"148,000,000","103,600,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=402_20220109475_001"">link</a>",10,17.95,0.0,9.32
2022 타경 109602(1),서울 강서구 화곡동 772-24 3층 302호,126.85058001004,37.545735831219,다세대/빌라,건물 57.55㎡(17.41평) / 대지권 33.5㎡(10.13평),"237,000,000","151,680,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=104_20220109602_001"">link</a>",10,17.41,0.0,10.13
2022 타경 109602(2),서울 양천구 신월동 13-19 스페이스빌 3층 301호,126.82803213833,37.541405131847,다세대/빌라,건물 59.49㎡(18평) / 대지권 31.9㎡(9.65평),"265,000,000","169,600,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=104_20220109602_002"">link</a>",10,0.0,0.0,9.65
2022 타경 109701,서울 강서구 화곡동 806-5 보노하우스 4층 404호,126.86165933542,37.533871726857,다세대/빌라,건물 29.01㎡(8.78평) / 대지권 17.7㎡(5.35평),"300,000,000","192,000,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=104_20220109701_001"">link</a>",10,8.78,0.0,5.35
2022 타경 109770,서울 구로구 오류동 6-109 프라임캐슬 8층 802호,126.84004292987,37.495068140573,오피스텔,건물 54.58㎡(16.51평) / 대지권 12.6㎡(3.81평),"354,000,000","226,560,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=104_20220109770_001"">link</a>",10,16.51,0.0,3.81
2022 타경 109802,충남 천안시 서북구 두정동 1413 5층 503호,127.14354161146,36.830845667129,아파트,건물 30.22㎡(9.14평) / 대지권 10.74㎡(3.25평),"105,861,000","74,103,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=402_20220109802_001"">link</a>",10,9.14,0.0,3.25
2022 타경 109970,충남 천안시 서북구 성정동 708-9 우림주택 3층 302호,127.13647553776,36.815671119706,다세대/빌라,건물 34.65㎡(10.48평) / 대지권 30.9㎡(9.35평),"55,000,000","38,500,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=402_20220109970_001"">link</a>",10,10.48,0.0,9.35
2022 타경 110114,서울 강서구 화곡동 354-85 신영베르디움 6층 603호,126.83989735252,37.533105048684,다세대/빌라,건물 20.95㎡(6.34평) / 대지권 13.9㎡(4.2평),"232,000,000","148,480,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=104_20220110114_001"">link</a>",10,6.34,0.0,4.2
2022 타경 110206,서울 구로구 개봉동 289-22 에스엠벨리체 3층 302호,126.8569661517,37.486806526572,다세대/빌라,건물 43.56㎡(13.18평) / 대지권 20.9㎡(6.32평),"205,000,000","131,200,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=104_20220110206_001"">link</a>",10,13.18,0.0,6.32
2022 타경 110367,서울 강서구 등촌동 654-40 에스엠파크빌 6층 602호,126.8563699585,37.555957175217,다세대/빌라,건물 25.98㎡(7.86평) / 대지권 15.8㎡(4.78평),"310,000,000","248,000,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=104_20220110367_001"">link</a>",10,7.86,0.0,4.78
2022 타경 110626,서울 강서구 화곡동 105-102 마루 3층 303호,126.84311424957,37.540988967732,다세대/빌라,건물 29.93㎡(9.05평) / 대지권 21.8㎡(6.59평),"250,000,000","200,000,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=104_20220110626_001"">link</a>",10,9.05,0.0,6.59
2022 타경 110718,서울 구로구 개봉동 318-12 토브하우스 3층 304호,126.85099734902,37.492825444163,다세대/빌라,건물 28.32㎡(8.57평) / 대지권 19.7㎡(5.96평),"214,000,000","171,200,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=104_20220110718_001"">link</a>",10,8.57,0.0,5.96
2022 타경 111261(1),서울 양천구 신정동 920-34 도양라비앙빌 2층 202호,126.85539338171,37.526017855046,다세대/빌라,건물 29.62㎡(8.96평) / 대지권 15.4㎡(4.66평),"209,000,000","167,200,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=104_20220111261_001"">link</a>",10,8.96,0.0,4.66
2022 타경 111261(2),서울 강서구 화곡동 1044-11 모노 3층 302호,126.8348628221,37.541183234849,다세대/빌라,건물 43.16㎡(13.06평) / 대지권 26.5㎡(8.02평),"285,000,000","228,000,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=104_20220111261_002"">link</a>",10,13.06,0.0,8.02
2022 타경 111513,서울 강서구 화곡동 1128-9 리오파크 5층 502호,126.8542367976,37.553197239848,다세대/빌라,건물 29.59㎡(8.95평) / 대지권 19.4㎡(5.87평),"330,000,000","264,000,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=104_20220111513_001"">link</a>",10,8.95,0.0,5.87
2022 타경 111650,서울 강서구 내발산동 655-12 엠지333주거복합빌딩 6층 602호,126.83693009268,37.555473049378,다세대/빌라,건물 48.8㎡(14.76평) / 대지권 23.43㎡(7.09평),"470,000,000","376,000,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=104_20220111650_001"">link</a>",10,14.76,0.0,7.09
2022 타경 111785 ,울산 울주군 언양읍 반천리 534 복산주차장내 보관,0.0,0.0,차량,"국산(기아), 스포티지2018년식 106,540㎞ 자동 경유 ","15,000,000","10,500,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=D01_20220111785_001"">link</a>",10,0.0,0.0,0.0
2022 타경 112042,서울 강서구 내발산동 711-16 우영채움빌 2층 201호,126.83303292625,37.550369581227,다세대/빌라,건물 28.19㎡(8.53평) / 대지권 19.45㎡(5.88평),"283,000,000","226,400,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=104_20220112042_001"">link</a>",10,8.53,0.0,5.88
2022 타경 113309 ,경남 양산시 상북면 소토리 457-2 내 보관,0.0,0.0,차량,"국산(기아), K52012년식 169,265㎞ 자동 휘발유 ","7,000,000","3,430,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=D01_20220113309_001"">link</a>",10,0.0,0.0,0.0
2022 타경 117453,경북 영천시 도림동 851-9 외 6개 목록,128.93652075587,36.015982679125,공장,건물 3138.3㎡(949.34평) / 토지 10216㎡(3090.34평) / 제시외 255 ㎡,"3,042,577,100","1,490,863,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=701_20220117453_001"">link</a>",10,949.34,3090.34,0.0
2022 타경 118616,대구 북구 노원동3가 665 2호 외 2개 목록,128.55907297766,35.892488985543,공장,건물 577.13㎡(174.58평) / 토지 1193.7㎡(361.09평) / 제시외 444.9 ㎡,"3,788,294,870","1,856,264,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=701_20220118616_001"">link</a>",10,174.58,361.09,0.0
2022 타경 118715 ,대구 북구 검단동 1393-106 동광물류내(채권자 한빛자산관리대부) 보관,0.0,0.0,차량,"수입차, 아우디 A6 3.0 TDI quattro2012년식 214,977㎞ 자동 경유 ","10,000,000","3,430,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=701_20220118715_001"">link</a>",10,0.0,0.0,0.0
2022 타경 118821(1),경북 칠곡군 왜관읍 왜관리 776-111 1층 102호,128.39855192661,35.986134886006,다세대/빌라,건물 75.62㎡(22.88평) / 대지권 58.25㎡(17.62평),"100,000,000","70,000,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=701_20220118821_001"">link</a>",10,22.88,0.0,17.62
2022 타경 118821(2),경북 칠곡군 왜관읍 금산리 산 113-4,128.41335696183,35.974525481905,임야,토지 12099.33㎡(3660.05평),"254,085,930","87,151,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=701_20220118821_002"">link</a>",10,0.0,3660.05,0.0
2022 타경 119428,경북 경산시 자인면 북사리 1092-4 외 2개 목록,128.82157988885,35.824687582913,공장,건물 2946.4㎡(891.29평) / 토지 1984.8㎡(600.4평),"1,500,643,440","1,050,450,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=701_20220119428_001"">link</a>",10,891.29,600.4,0.0
2022 타경 119626,경북 경산시 자인면 북사리 299-1,128.81716321787,35.82301980917,전,토지 1239㎡(374.8평),"266,385,000","130,529,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=701_20220119626_001"">link</a>",10,0.0,374.8,0.0
2022 타경 119893,대구 북구 사수동 789 브라운스톤강북 308동 2층 201호,128.51479923276,35.90291605798,아파트,건물 84.95㎡(25.7평) / 대지권 57.9㎡(17.51평),"258,000,000","180,600,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=701_20220119893_001"">link</a>",10,25.7,0.0,17.51
